28	2006	-0.1	-2.5	-1.3	1.78	0.02991	30	30	30	0	-1.9	-2.2	-0.6	-0.7	-2.5	0.94	116.762475	16.98862219	2.5
29	2006	1	-1.9	-1.1	0.25	0.03374	30	30	30	0	-1.3	-1.8	-0.5	-1.1	-1.9	0.91	124.885082	18.17043939	2.5
30	2006	2.4	-0.6	1.4	0.76	0.04001	30	30	30	0	1	1.4	1.9	1.6	-0.6	0.8	359.6647223	52.3302378	2.5
31	2006	0.2	-1.7	-1	0.25	0.02825	30	30	30	0	-0.6	-1.6	-0.6	-1.4	-1.7	0.98	141.4233441	20.5767115	2.5
32	2006	1.3	-0.7	0.6	1.27	0.0322	30	30	30	0	-0.7	0.9	1.1	0.9	-0.7	0.98	1228.589228	178.7563875	2.5
33	2006	1.9	-0.5	0.6	1.78	0.03578	30	30	30	0	0.3	-0.4	0.8	1.1	-0.5	0.98	234.2473276	34.08234835	2.5
34	2006	3.5	0.3	1.3	0	0.0435	30	30	30	0	0.3	0.6	3	1.4	0.3	0.83	1046.461679	152.257325	2.5
35	2006	2.8	-2.5	0.5	1.52	0.05442	30	30	30	0	2	1.8	1.7	-0.7	-2.5	0.57	164.4912119	23.93302345	2.5
36	2006	-1	-6.2	-2.9	0.51	0.04453	30	30	30	0	-2.5	-3	-1.8	-2.3	-6.2	0.74	191.5785411	27.8741561	2.5
37	2006	0.8	-6.2	-2.8	0	0.05277	30	30	30	0	-6.2	-3.8	0.6	-2.7	-6.2	0.68	281.0335684	40.88961901	2.5
38	2006	3.5	-3.8	-1.1	0	0.06088	30	30	30	0	-3.2	-3.5	1.1	0.1	-3.8	0.6	1735.382285	252.4933974	2.5
39	2006	3.3	-2.1	0.5	0	0.05822	30	30	30	0	-0.9	-0.5	1.6	1.1	-2.1	0.47	132.894623	19.3358058	2.5
40	2006	0.2	-7	-4.6	0	0.04921	30	30	30	0	-2.1	-5.8	-2.3	-5.7	-7	0.48	105.4943638	15.3491427	2.5
41	2006	0.4	-8.5	-6.2	0	0.04879	30	30	30	0	-6.8	-7.5	-3.1	-6.6	-8.5	0.4	75.94670832	11.05003927	2.5
42	2006	3.3	-8.3	-4.8	0	0.06335	30	30	30	0	-8	-8.2	-1.5	-3.6	-8.3	0.34	71.48845664	10.40137579	2.5
43	2006	1.8	-5.9	-3.4	0	0.05802	30	30	30	0	-4.8	-5.6	1	-3.3	-5.9	0.47	107.648423	15.66255243	2.5
44	2006	0	-5.3	-2.4	0.25	0.05224	30	30	30	0	-4.8	-4.8	-0.5	-0.9	-5.3	0.44	143.6673848	20.9032133	2.5
45	2006	-1.3	-10	-7.2	0	0.04675	30	30	30	0	-4.1	-9	-5.3	-8.4	-10	0.33	97.03908397	14.1189225	2.5
46	2006	-1.4	-11.7	-8.1	0	0.04724	30	30	30	0	-9.2	-10	-5	-7.9	-11.7	0.27	146.7036803	21.34498604	2.5
47	2006	-5.5	-18.9	-10	0	0.04397	30	30	30	0	-9.5	-9.4	-6.4	-12.5	-18.9	0.26	150.6844242	21.92417343	2.5
